	company_name	time_departure	time_arrival	city_departure	city_arrival	flight_type	price	date	date_dt	time_departure_dt	time_arrival_dt	day_name	is_weekend
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	23:25	03:30	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
2	Pobeda	13:50	17:55	SVO	PEE	Прямой	2999.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
3	Pobeda	23:45	03:50	VKO	PEE	Прямой	2999.0	20220111	2022-01-11	23:45:00	03:50:00	Tuesday	0
4	Nordwind Airlines	19:50	00:05	SVO	PEE	Прямой	2940.0	20220111	2022-01-11	19:50:00	00:05:00	Tuesday	0
5	Aeroflot	23:25	03:30	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	23:25:00	03:30:00	Tuesday	0
6	Aeroflot	13:50	17:55	SVO	PEE	Прямой	4060.0	20220111	2022-01-11	13:50:00	17:55:00	Tuesday	0
7	S7 Airlines	23:55	04:00	DME	PEE	Прямой	4293.0	20220111	2022-01-11	23:55:00	04:00:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	RusLine	21:25	22:35	VKO	VOZ	Прямой	3325.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
2	S7 Airlines	08:20	09:35	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	08:20:00	09:35:00	Friday	0
3	S7 Airlines	12:45	14:00	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	12:45:00	14:00:00	Friday	0
4	S7 Airlines	15:55	17:10	DME	VOZ	Прямой	3554.0	20220107	2022-01-07	15:55:00	17:10:00	Friday	0
5	UTair	21:25	22:35	VKO	VOZ	Прямой	4358.0	20220107	2022-01-07	21:25:00	22:35:00	Friday	0
6	Aeroflot	00:10	01:30	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	00:10:00	01:30:00	Friday	0
7	Aeroflot	18:40	20:05	SVO	VOZ	Прямой	5785.0	20220107	2022-01-07	18:40:00	20:05:00	Friday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	07:50	09:40	VKO	VOG	Прямой	3649.0	20220101	2022-01-01	07:50:00	09:40:00	Saturday	1
2	Pobeda	10:50	12:35	VKO	VOG	Прямой	4199.0	20220101	2022-01-01	10:50:00	12:35:00	Saturday	1
3	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220101	2022-01-01	18:45:00	20:35:00	Saturday	1
4	S7 Airlines	08:45	10:35	DME	VOG	Прямой	4897.0	20220101	2022-01-01	08:45:00	10:35:00	Saturday	1
5	S7 Airlines	17:20	19:10	DME	VOG	Прямой	5662.0	20220101	2022-01-01	17:20:00	19:10:00	Saturday	1
6	Aeroflot	18:20	20:20	SVO	VOG	Прямой	6518.0	20220101	2022-01-01	18:20:00	20:20:00	Saturday	1
7	Aeroflot	14:30	16:25	SVO	VOG	Прямой	6518.0	20220101	2022-01-01	14:30:00	16:25:00	Saturday	1
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	07:50	09:40	VKO	VOG	Прямой	3649.0	20220101	2022-01-01	07:50:00	09:40:00	Saturday	1
2	Pobeda	10:50	12:35	VKO	VOG	Прямой	4199.0	20220101	2022-01-01	10:50:00	12:35:00	Saturday	1
3	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220101	2022-01-01	18:45:00	20:35:00	Saturday	1
4	S7 Airlines	08:45	10:35	DME	VOG	Прямой	4897.0	20220101	2022-01-01	08:45:00	10:35:00	Saturday	1
5	S7 Airlines	17:20	19:10	DME	VOG	Прямой	5662.0	20220101	2022-01-01	17:20:00	19:10:00	Saturday	1
6	Aeroflot	18:20	20:20	SVO	VOG	Прямой	6518.0	20220101	2022-01-01	18:20:00	20:20:00	Saturday	1
7	Aeroflot	14:30	16:25	SVO	VOG	Прямой	6518.0	20220101	2022-01-01	14:30:00	16:25:00	Saturday	1
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	13:55	15:40	VKO	VOG	Прямой	4199.0	20220103	2022-01-03	13:55:00	15:40:00	Monday	0
2	Pobeda	08:10	10:00	VKO	VOG	Прямой	4199.0	20220103	2022-01-03	08:10:00	10:00:00	Monday	0
3	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220103	2022-01-03	18:45:00	20:35:00	Monday	0
4	S7 Airlines	13:10	15:00	DME	VOG	Прямой	6667.0	20220103	2022-01-03	13:10:00	15:00:00	Monday	0
5	S7 Airlines	08:45	10:35	DME	VOG	Прямой	6667.0	20220103	2022-01-03	08:45:00	10:35:00	Monday	0
6	Aeroflot	11:20	13:15	SVO	VOG	Прямой	6518.0	20220103	2022-01-03	11:20:00	13:15:00	Monday	0
7	Aeroflot	02:40	04:35	SVO	VOG	Прямой	6518.0	20220103	2022-01-03	02:40:00	04:35:00	Monday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	08:10	10:00	VKO	VOG	Прямой	4199.0	20220104	2022-01-04	08:10:00	10:00:00	Tuesday	0
2	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220104	2022-01-04	18:45:00	20:35:00	Tuesday	0
3	Pobeda	13:55	15:40	VKO	VOG	Прямой	4649.0	20220104	2022-01-04	13:55:00	15:40:00	Tuesday	0
4	S7 Airlines	17:20	19:10	DME	VOG	Прямой	6667.0	20220104	2022-01-04	17:20:00	19:10:00	Tuesday	0
5	Aeroflot	08:50	10:45	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	08:50:00	10:45:00	Tuesday	0
6	Aeroflot	11:20	13:15	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	11:20:00	13:15:00	Tuesday	0
7	Aeroflot	02:40	04:35	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	02:40:00	04:35:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	08:10	10:00	VKO	VOG	Прямой	4199.0	20220104	2022-01-04	08:10:00	10:00:00	Tuesday	0
2	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220104	2022-01-04	18:45:00	20:35:00	Tuesday	0
3	Pobeda	13:55	15:40	VKO	VOG	Прямой	4649.0	20220104	2022-01-04	13:55:00	15:40:00	Tuesday	0
4	S7 Airlines	17:20	19:10	DME	VOG	Прямой	6667.0	20220104	2022-01-04	17:20:00	19:10:00	Tuesday	0
5	Aeroflot	08:50	10:45	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	08:50:00	10:45:00	Tuesday	0
6	Aeroflot	11:20	13:15	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	11:20:00	13:15:00	Tuesday	0
7	Aeroflot	02:40	04:35	SVO	VOG	Прямой	6518.0	20220104	2022-01-04	02:40:00	04:35:00	Tuesday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	13:55	15:40	VKO	VOG	Прямой	4199.0	20220106	2022-01-06	13:55:00	15:40:00	Thursday	0
2	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220106	2022-01-06	18:45:00	20:35:00	Thursday	0
3	Pobeda	08:10	10:00	VKO	VOG	Прямой	4199.0	20220106	2022-01-06	08:10:00	10:00:00	Thursday	0
4	S7 Airlines	08:45	10:35	DME	VOG	Прямой	4897.0	20220106	2022-01-06	08:45:00	10:35:00	Thursday	0
5	S7 Airlines	17:20	19:10	DME	VOG	Прямой	5662.0	20220106	2022-01-06	17:20:00	19:10:00	Thursday	0
6	Aeroflot	11:20	13:15	SVO	VOG	Прямой	6518.0	20220106	2022-01-06	11:20:00	13:15:00	Thursday	0
7	Aeroflot	02:40	04:35	SVO	VOG	Прямой	6518.0	20220106	2022-01-06	02:40:00	04:35:00	Thursday	0
8	S7 Airlines	07:50	12:00	DME	UFA	Прямой	4294.0	20220108	2022-01-08	07:50:00	12:00:00	Saturday	1
9	Aeroflot	23:40	03:50	SVO	UFA	Прямой	4760.0	20220108	2022-01-08	23:40:00	03:50:00	Saturday	1
1	Pobeda	08:10	10:00	VKO	VOG	Прямой	3149.0	20220107	2022-01-07	08:10:00	10:00:00	Friday	0
2	Pobeda	13:55	15:40	VKO	VOG	Прямой	3649.0	20220107	2022-01-07	13:55:00	15:40:00	Friday	0
3	Pobeda	18:45	20:35	VKO	VOG	Прямой	4199.0	20220107	2022-01-07	18:45:00	20:35:00	Friday	0
4	S7 Airlines	17:20	19:10	DME	VOG	Прямой	4897.0	20220107	2022-01-07	17:20:00	19:10:00	Friday	0
